a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,output
3,14,1,1,1204,0,1,2,2,0,1,0,25,0,0,2,2,1,1,1,0
2,11,0,0,1204,0,1,3,2,1,2,2,25,0,1,1,1,1,0,1,0
3,16,1,0,1204,2,2,3,2,1,2,2,26,1,1,1,2,1,1,1,0
1,16,0,1,1204,2,2,3,2,0,1,1,26,1,1,2,2,2,1,1,0
2,13,0,0,1204,2,2,3,2,1,1,3,25,1,0,1,1,1,0,1,0
3,13,1,0,1204,0,2,2,2,1,1,3,26,1,0,1,1,1,0,1,0
3,17,1,1,1204,0,1,2,2,1,2,0,26,2,0,1,1,1,0,1,0
3,12,1,1,1204,1,2,3,2,1,2,3,25,0,1,1,2,2,0,1,0
2,12,1,1,1204,1,2,2,2,1,1,3,25,1,0,1,2,2,0,1,0
3,10,2,1,1204,0,2,2,2,0,2,3,24,0,0,2,2,2,0,1,0
2,17,0,0,1204,0,1,2,2,1,2,3,26,1,0,1,2,2,0,1,0
1,18,2,1,1204,2,2,2,2,1,1,1,25,1,0,2,2,1,1,1,0
3,15,0,1,1204,1,2,3,2,1,1,2,26,1,1,1,2,1,1,1,0
2,11,1,0,1204,0,1,3,2,1,1,1,26,0,1,1,1,1,1,1,0
1,17,2,1,1204,1,1,3,2,0,2,1,26,2,1,2,2,1,0,1,0
3,17,0,0,1204,1,1,2,2,1,1,1,26,2,1,2,1,2,1,1,0
2,12,2,1,1204,0,2,3,2,1,2,3,24,2,1,2,1,1,0,1,0
1,11,0,1,1204,0,2,2,2,1,2,1,25,2,0,2,2,1,0,1,0
1,10,1,1,1204,2,2,3,2,0,2,1,26,2,0,2,2,2,1,1,0
2,15,0,1,1204,2,1,3,2,1,1,2,24,1,0,2,2,2,0,1,0
1,17,0,0,1204,1,2,2,2,1,1,1,26,0,1,2,1,2,0,1,0
1,18,0,1,1204,0,2,3,2,0,2,1,24,0,1,1,2,2,1,1,0
2,10,1,0,1204,1,1,3,2,1,2,3,26,1,0,2,1,2,1,1,0
1,19,2,4,1372,0,1,4,0,0,1,1,31,1,0,1,2,1,1,0,1
1,22,1,3,1372,0,1,3,0,0,2,1,27,1,1,1,1,1,1,0,1
1,15,2,3,1372,0,1,3,0,0,1,0,29,0,0,2,2,1,0,0,1
1,21,1,3,1372,0,0,3,0,0,2,1,28,1,1,2,2,1,1,0,1
1,17,2,4,1372,1,0,4,0,0,1,0,30,0,1,1,1,1,0,0,1
1,12,1,4,1372,0,1,4,0,0,1,2,29,1,1,1,2,1,1,0,1
2,17,1,3,1372,1,0,3,0,0,1,1,28,2,1,2,2,1,0,0,1
2,19,2,4,1372,0,1,3,0,0,2,1,28,2,1,1,2,1,1,0,1
1,16,1,3,1372,1,1,4,0,0,2,1,31,1,1,1,2,1,0,0,1
1,17,2,3,1372,1,0,3,0,0,1,2,29,1,1,1,2,1,1,0,1
1,23,1,3,1372,1,0,3,0,0,2,0,28,1,0,1,2,1,1,0,1
2,19,2,4,1372,1,0,3,0,0,2,0,31,1,0,2,2,1,0,0,1
1,13,1,3,1372,1,0,3,0,0,2,1,29,2,1,1,2,1,0,0,1
1,22,1,3,1372,0,1,3,0,0,2,1,30,2,1,1,2,1,1,0,1
1,21,2,4,1372,1,0,3,0,0,1,1,31,1,1,1,2,1,1,0,1
2,20,2,3,1372,1,1,3,0,0,2,1,29,1,1,1,1,1,0,0,1
2,17,2,4,1372,0,0,3,0,0,1,2,28,1,0,1,2,1,1,0,1
1,17,2,4,1372,1,0,4,0,0,2,1,31,2,0,1,2,1,0,0,1
2,20,1,4,1372,0,1,3,0,0,1,1,27,0,0,2,2,1,1,0,1
1,21,2,4,1372,1,1,3,0,0,1,2,29,2,0,2,2,1,0,0,1
1,18,2,3,1372,1,1,4,0,0,2,0,31,0,0,2,1,1,0,0,1
1,12,2,4,1372,1,1,4,0,0,2,2,31,2,0,2,2,1,0,0,1
1,15,1,4,1372,1,1,3,0,0,2,0,27,2,1,2,1,1,1,0,1
2,14,1,4,1372,1,1,4,0,0,2,0,31,1,0,1,1,1,0,0,1
2,17,1,4,1372,0,1,3,0,0,1,2,30,0,0,2,1,1,1,0,1
1,12,1,4,1372,0,0,3,0,0,2,0,29,2,1,1,1,1,1,0,1
1,20,2,4,1372,0,0,3,0,0,1,2,29,2,1,2,1,1,0,0,1
2,24,1,4,1372,0,1,4,0,0,2,2,29,0,1,1,1,1,0,0,1
2,23,2,4,1372,1,0,3,0,0,2,0,30,1,1,2,2,1,0,0,1
2,19,2,4,1372,0,0,3,0,0,2,1,27,1,1,1,1,1,0,0,1
2,18,2,4,1372,1,0,4,0,0,1,2,31,1,0,1,1,1,0,0,1
2,22,1,4,1372,1,0,3,0,0,2,0,29,1,0,1,1,1,0,0,1
1,23,1,4,1372,1,0,4,0,0,2,2,27,0,1,1,2,1,1,0,1
1,13,1,3,1372,1,0,3,0,0,1,0,29,1,0,2,1,1,0,0,1
1,22,2,3,1372,0,0,3,0,0,1,0,31,0,0,2,2,1,0,0,1
2,13,1,3,1372,0,0,4,0,0,2,1,30,0,1,1,2,1,1,0,1
1,24,1,4,1372,1,0,3,0,0,1,2,30,0,0,2,1,1,0,0,1
1,24,2,3,1372,0,1,3,0,0,1,2,31,2,1,1,1,1,0,0,1
1,17,2,4,1372,1,1,4,0,0,1,1,29,0,1,2,1,1,0,0,1
1,14,2,3,1372,1,1,4,0,0,2,1,27,1,1,1,1,1,0,0,1
1,15,1,3,1372,0,1,3,0,0,1,1,31,0,1,2,2,1,0,0,1
1,22,1,4,1372,0,0,4,0,0,2,1,31,2,0,2,2,1,1,0,1
2,14,1,3,1372,1,0,3,0,0,1,1,31,0,1,2,2,1,0,0,1
2,15,2,3,1372,0,0,3,0,0,2,0,28,0,0,1,2,1,1,0,1
2,17,2,4,1372,0,0,3,0,0,1,2,30,2,1,1,2,1,1,0,1
2,20,1,3,1372,0,0,4,0,0,2,0,27,1,1,1,2,1,1,0,1
1,23,2,4,1372,1,0,3,0,0,2,1,30,0,1,1,1,1,1,0,1
2,19,2,4,1372,1,0,3,0,0,2,0,27,1,0,1,1,1,0,0,1
2,24,2,4,1372,0,0,3,0,0,1,1,28,0,1,1,1,1,1,0,1
1,23,1,4,1372,0,1,4,0,0,2,0,28,0,1,1,2,1,0,0,1
2,13,1,3,1372,1,0,4,0,0,2,0,31,2,0,1,1,1,1,0,1
2,20,2,4,1372,1,1,4,0,0,2,0,28,2,1,2,1,1,1,0,1
2,13,1,3,1372,1,0,3,0,0,2,1,29,0,1,1,1,1,0,0,1
1,15,1,3,1372,0,1,3,0,0,1,1,28,0,1,1,2,1,1,0,1
2,15,2,4,1372,0,1,4,0,0,1,1,27,0,1,2,1,1,0,0,1
2,23,1,3,1372,0,0,3,0,0,1,1,31,1,1,1,1,1,0,0,1
2,20,1,3,1372,1,0,4,0,0,1,1,29,0,1,1,1,1,1,0,1
1,19,1,4,1372,0,0,3,0,0,1,2,31,0,0,1,1,1,1,0,1
1,14,1,3,1372,0,1,3,0,0,2,0,31,0,0,2,2,1,0,0,1
2,17,1,4,1372,0,0,4,0,0,2,2,29,0,1,1,2,1,0,0,1
1,12,2,3,1372,0,0,4,0,0,2,2,27,0,0,2,2,1,1,0,1
2,18,1,4,1372,1,0,4,0,0,1,0,28,2,1,2,1,1,0,0,1
1,12,1,4,1372,0,0,3,0,0,2,2,29,1,0,2,2,1,0,0,1
1,15,2,3,1372,0,1,4,0,0,2,2,30,0,1,1,1,1,1,0,1
2,13,1,4,1372,0,0,4,0,0,1,1,27,1,0,1,1,1,1,0,1
1,12,1,3,1372,1,0,4,0,0,1,2,27,1,1,1,2,1,0,0,1
1,14,1,3,1372,1,1,3,0,0,1,0,28,0,1,2,2,1,0,0,1
2,15,2,3,1372,0,0,4,0,0,1,2,29,2,0,2,2,1,1,0,1
2,13,1,3,1372,0,0,3,0,0,2,2,30,1,1,1,1,1,0,0,1
2,18,2,4,1372,1,1,3,0,0,1,1,27,2,0,2,2,1,1,0,1
1,20,2,3,1372,1,0,3,0,0,2,1,28,2,0,2,1,1,0,0,1
2,23,2,3,1372,0,1,4,0,0,1,0,27,2,1,2,2,1,0,0,1
2,14,1,3,1372,1,0,4,0,0,2,0,28,1,1,2,2,1,1,0,1
2,20,1,3,1372,1,0,3,0,0,2,1,28,2,0,2,2,1,1,0,1
1,22,1,4,1372,0,1,4,0,0,1,0,31,0,0,2,2,1,0,0,1
1,14,2,3,1372,0,1,4,0,0,2,2,27,2,1,2,2,1,0,0,1
1,14,1,4,1372,1,1,3,0,0,2,1,30,0,0,1,2,1,1,0,1
1,18,2,3,1372,1,0,4,0,0,1,0,31,1,0,1,2,1,0,0,1
1,15,1,4,1372,0,0,4,0,0,1,1,29,2,1,2,1,1,1,0,1
1,18,1,4,1372,1,0,4,0,0,1,2,27,1,0,1,2,1,0,0,1
1,19,2,3,1372,0,0,4,0,0,2,0,30,2,1,2,1,1,1,0,1
1,18,1,3,1372,0,0,4,0,0,2,1,27,2,1,1,1,1,0,0,1
2,21,2,4,1372,1,1,3,0,0,1,1,27,2,1,1,2,1,1,0,1
2,20,1,4,1372,0,0,3,0,0,2,0,27,2,0,2,1,1,0,0,1
2,14,2,3,1372,0,1,3,0,0,1,2,28,1,0,2,2,1,0,0,1
2,19,2,3,1372,0,1,4,0,0,2,0,27,2,0,1,1,1,0,0,1
2,17,2,4,1372,0,1,3,0,0,1,0,27,2,1,2,1,1,1,0,1
2,18,1,3,1372,0,0,4,0,0,1,2,31,0,0,2,1,1,0,0,1
2,24,2,3,1372,1,1,4,0,0,1,2,27,0,1,1,1,1,0,0,1
1,20,1,4,1372,0,0,4,0,0,2,0,30,1,1,1,2,1,1,0,1
1,22,2,4,1372,1,0,3,0,0,2,1,29,2,0,1,1,1,0,0,1
1,13,2,4,1372,1,1,3,0,0,2,0,31,0,0,1,1,1,1,0,1
2,14,1,4,1372,1,0,4,0,0,1,0,30,1,1,2,1,1,0,0,1
1,18,1,4,1372,1,1,3,0,0,1,2,31,1,1,1,2,1,0,0,1
1,18,1,3,1372,0,1,3,0,0,2,0,29,0,1,1,2,1,0,0,1
2,22,2,4,1372,1,1,4,0,0,1,1,28,0,1,2,2,1,1,0,1
2,14,2,4,1372,0,0,4,0,0,2,0,31,0,1,1,2,1,0,0,1
1,13,2,3,1372,1,0,3,0,0,2,0,30,0,1,1,1,1,1,0,1
1,14,2,4,1372,1,1,4,0,0,2,1,30,1,1,1,1,1,1,0,1
2,20,2,4,1372,0,1,3,0,0,1,0,27,0,0,1,1,1,0,0,1
2,19,2,3,1372,1,0,3,0,0,2,0,27,2,1,1,2,1,1,0,1
1,14,1,4,1372,0,1,4,0,0,2,1,27,1,1,1,2,1,0,0,1
1,20,1,3,1372,0,0,3,0,0,2,0,27,0,1,2,1,1,0,0,1
1,12,2,3,1372,1,1,4,0,0,2,2,29,1,0,1,2,1,1,0,1
2,23,2,3,1372,1,0,4,0,0,2,2,28,2,1,1,2,1,0,0,1
1,23,2,4,1372,1,1,3,0,0,1,1,29,1,1,2,1,1,0,0,1
1,15,1,3,1372,0,0,4,0,0,1,2,28,0,0,1,2,1,0,0,1
1,19,2,4,1372,1,1,3,0,0,1,1,28,0,0,2,1,1,1,0,1
2,22,1,3,1372,1,0,3,0,0,1,1,30,0,1,2,1,1,0,0,1
2,17,2,4,1372,0,1,3,0,0,1,2,27,0,1,2,1,1,0,0,1
1,15,2,3,1372,0,1,3,0,0,2,0,27,1,0,2,2,1,1,0,1
2,24,2,3,1372,0,1,4,0,0,2,0,31,0,0,2,2,1,0,0,1
2,13,1,3,1372,0,0,3,0,0,2,2,28,2,1,2,2,1,0,0,1
2,18,2,3,1372,0,0,3,0,0,2,1,27,0,1,1,2,1,1,0,1
2,12,2,3,1372,1,0,4,0,0,1,1,28,1,1,2,2,1,0,0,1
1,20,1,4,1372,0,0,4,0,0,2,2,30,0,1,2,2,1,0,0,1
1,23,1,3,1372,1,1,4,0,0,2,0,29,1,0,2,2,1,1,0,1
1,13,1,3,1372,0,1,4,0,0,2,0,30,1,1,1,2,1,1,0,1
2,13,2,3,1372,0,0,4,0,0,2,1,28,2,1,1,1,1,0,0,1
1,18,1,4,1372,1,0,3,0,0,2,1,30,2,1,1,1,1,1,0,1
2,17,2,4,1372,0,0,4,0,0,1,2,28,1,1,2,2,1,1,0,1
1,22,2,3,1372,0,1,3,0,0,1,2,30,1,1,1,1,1,0,0,1
2,24,2,4,1372,1,0,3,0,0,1,2,29,0,1,1,1,1,0,0,1
2,13,1,3,1372,0,0,4,0,0,2,0,30,1,0,2,1,1,0,0,1
2,19,1,4,1372,0,0,3,0,0,2,1,27,2,0,2,1,1,0,0,1
2,16,1,3,1372,1,0,4,0,0,1,0,28,2,1,1,1,1,0,0,1
2,12,2,4,1372,1,0,4,0,0,2,1,27,1,0,2,1,1,1,0,1
1,16,2,3,1372,1,1,4,0,0,2,0,30,1,0,2,2,1,1,0,1
2,15,2,3,1372,0,1,4,0,0,1,2,27,2,0,1,2,1,1,0,1
2,21,2,4,1372,0,0,4,0,0,2,1,27,0,1,2,2,1,1,0,1
2,12,1,4,1372,1,0,4,0,0,1,2,27,1,1,2,2,1,1,0,1
1,14,1,4,1372,0,0,3,0,0,2,0,27,2,0,1,2,1,1,0,1
1,12,2,4,1372,0,0,3,0,0,2,0,27,0,0,2,1,1,0,0,1
2,21,2,4,1372,0,1,4,0,0,1,2,27,1,0,1,2,1,0,0,1
2,19,2,3,1372,1,1,4,0,0,2,2,30,1,0,1,2,1,1,0,1
1,24,2,3,1372,0,0,3,0,0,2,2,29,1,0,1,2,1,0,0,1
1,18,1,3,1372,1,0,3,0,0,1,2,28,2,1,1,1,1,0,0,1
2,14,2,3,1372,0,1,3,0,0,1,0,29,2,0,1,2,1,1,0,1
2,22,2,3,1372,0,0,4,0,0,1,0,27,1,0,1,2,1,0,0,1
2,24,1,4,1372,1,1,4,0,0,2,0,27,2,0,2,2,1,1,0,1
1,18,1,4,1372,0,0,3,0,0,1,0,27,2,1,2,1,1,0,0,1
2,21,2,3,1372,1,1,4,0,0,1,0,27,1,1,1,1,1,1,0,1
2,13,1,4,1372,0,1,3,0,0,1,2,31,1,0,1,1,1,0,0,1
2,15,2,4,1372,1,0,3,0,0,2,0,28,1,0,1,1,1,1,0,1
1,16,2,4,1372,1,0,3,0,0,1,1,30,2,0,2,2,1,1,0,1
1,14,2,3,1372,1,1,3,0,0,1,2,31,2,0,2,1,1,0,0,1
1,24,1,4,1372,0,1,4,0,0,1,1,29,2,0,2,1,1,0,0,1
2,16,1,3,1372,0,0,4,0,0,1,0,27,2,1,1,1,1,1,0,1
2,17,1,3,1372,0,0,4,0,0,2,2,28,1,1,1,2,1,0,0,1
2,15,1,3,1372,0,0,3,0,0,2,2,29,1,1,2,1,1,1,0,1
2,23,2,3,1372,1,1,3,0,0,2,1,27,2,0,2,1,1,1,0,1
1,17,2,4,1372,1,1,3,0,0,1,0,28,2,1,1,2,1,0,0,1
2,20,1,4,1372,1,0,3,0,0,1,1,31,0,1,1,2,1,1,0,1
2,17,1,3,1372,1,1,4,0,0,2,2,30,0,0,2,1,1,1,0,1
2,17,2,3,1372,0,1,4,0,0,2,2,27,2,1,1,2,1,1,0,1
2,18,1,3,1372,0,1,4,0,0,2,1,28,1,1,1,2,1,1,0,1
1,19,2,3,1372,1,0,3,0,0,1,2,30,0,1,2,2,1,1,0,1
1,19,2,4,1372,0,0,4,0,0,1,0,29,0,1,2,1,1,0,0,1
1,21,1,4,1372,0,0,3,0,0,2,2,30,0,0,2,1,1,0,0,1
1,15,1,4,1372,1,0,3,0,0,1,2,30,1,1,2,1,1,1,0,1
2,24,2,3,1372,0,0,4,0,0,1,0,29,0,0,2,1,1,1,0,1
2,16,1,3,1372,1,0,3,0,0,1,0,27,0,0,2,1,1,0,0,1
1,24,1,4,1372,0,0,4,0,0,1,2,27,1,1,2,1,1,1,0,1
2,19,1,4,1372,1,1,3,0,0,2,1,29,1,0,2,2,1,0,0,1
1,19,1,3,1372,1,1,3,0,0,2,1,27,0,1,1,1,1,0,0,1
2,15,2,3,1372,1,1,3,0,0,1,2,27,1,0,1,2,1,1,0,1
1,24,1,3,1372,1,0,4,0,0,1,2,29,2,1,2,2,1,1,0,1
1,20,1,3,1372,0,0,4,0,0,2,0,29,1,1,2,2,1,0,0,1
2,24,2,3,1372,1,0,4,0,0,1,1,28,0,1,2,2,1,1,0,1
2,21,2,4,1372,1,1,4,0,0,2,0,31,2,0,2,2,1,1,0,1
1,18,1,4,1372,0,1,4,0,0,2,2,27,2,0,2,1,1,1,0,1
1,15,2,4,1372,1,0,3,0,0,2,2,28,0,0,2,1,1,0,0,1
2,12,1,4,1372,1,0,3,0,0,1,1,27,2,1,2,1,1,0,0,1
2,17,2,4,1372,1,0,3,0,0,2,0,28,1,1,1,1,1,1,0,1
2,19,1,3,1372,0,0,3,0,0,2,2,30,1,0,1,2,1,0,0,1
2,19,1,4,1372,1,0,3,0,0,2,0,28,2,0,2,2,1,0,0,1
2,12,2,3,1372,1,1,3,0,0,1,0,29,0,1,2,2,1,0,0,1
2,13,2,3,1372,1,1,4,0,0,1,1,27,0,1,1,2,1,0,0,1
2,16,1,4,1372,1,1,4,0,0,2,2,28,1,1,2,1,1,0,0,1
1,15,2,4,1372,0,0,3,0,0,2,0,31,1,0,1,2,1,1,0,1
2,23,2,3,1372,0,1,4,0,0,2,1,30,2,0,2,1,1,1,0,1
1,24,2,4,1372,0,1,3,0,0,1,0,31,0,0,1,1,1,1,0,1
2,16,1,3,1372,1,0,3,0,0,2,0,30,2,1,2,1,1,0,0,1
1,24,2,3,1372,0,1,3,0,0,1,1,28,0,0,2,2,1,1,0,1
2,17,1,4,1372,0,0,4,0,0,2,0,28,2,0,1,1,1,0,0,1
2,14,2,4,1372,1,0,3,0,0,2,1,31,0,0,1,2,1,1,0,1
1,19,1,3,1372,0,0,4,0,0,1,0,30,2,0,1,1,1,0,0,1
1,15,2,4,1372,0,0,4,0,0,2,1,31,1,1,1,1,1,0,0,1
2,20,2,3,1372,1,0,4,0,0,2,0,28,2,1,2,2,1,0,0,1
2,13,1,3,1372,0,1,4,0,0,1,2,28,2,1,1,1,1,0,0,1
1,19,2,4,1372,1,0,4,0,0,1,2,30,2,0,2,2,1,1,0,1
1,20,1,3,1372,1,0,3,0,0,2,1,30,1,1,2,2,1,0,0,1
2,23,2,3,1372,1,1,4,0,0,1,2,29,1,1,1,2,1,0,0,1
1,16,2,3,1372,1,0,3,0,0,2,0,31,0,0,1,2,1,1,0,1
1,14,1,4,1372,0,1,3,0,0,1,0,29,0,1,1,1,1,1,0,1
1,17,1,4,1372,1,0,3,0,0,1,0,31,2,1,2,2,1,0,0,1
1,12,2,3,1372,0,1,4,0,0,1,2,28,1,1,1,2,1,0,0,1
1,24,2,3,1372,1,1,4,0,0,1,1,28,0,1,1,1,1,1,0,1
2,24,1,4,1372,0,1,3,0,0,2,2,27,2,0,1,2,1,1,0,1
2,16,2,4,1372,0,1,4,0,0,2,1,30,0,0,2,1,1,1,0,1
1,17,1,3,1372,1,0,4,0,0,1,1,30,2,0,2,1,1,0,0,1
2,16,2,3,1372,0,0,4,0,0,1,0,29,1,1,1,2,1,1,0,1
1,23,1,4,1372,1,1,4,0,0,1,0,29,2,0,1,1,1,1,0,1
1,22,1,4,1372,1,1,3,0,0,2,1,30,2,0,2,2,1,1,0,1
1,22,2,3,1372,1,1,3,0,0,1,0,28,1,1,1,1,1,1,0,1
1,13,1,4,1372,1,1,4,0,0,2,2,30,1,1,1,1,1,1,0,1
1,20,1,4,1372,1,0,3,0,0,1,2,29,0,1,2,2,1,1,0,1
1,20,1,3,1372,1,1,3,0,0,2,2,27,0,1,2,1,1,0,0,1
1,14,1,4,1372,1,1,3,0,0,1,0,27,2,0,2,2,1,0,0,1
1,22,1,3,1372,1,0,3,0,0,1,1,27,1,1,1,1,1,0,0,1
2,12,1,4,1372,1,1,4,0,0,1,0,31,0,1,1,2,1,1,0,1
1,17,1,3,1372,0,1,4,0,0,2,1,31,0,1,1,1,1,1,0,1
2,13,2,4,1372,0,1,4,0,0,2,1,28,1,1,2,2,1,1,0,1
1,15,1,4,1372,1,0,4,0,0,2,1,27,0,0,1,1,1,0,0,1
1,20,2,3,1372,1,0,4,0,0,2,0,30,0,1,2,1,1,0,0,1
2,24,1,3,1372,0,1,4,0,0,2,0,30,1,0,1,1,1,1,0,1
2,24,1,4,1372,0,0,3,0,0,1,1,29,2,0,2,1,1,0,0,1
2,22,2,3,1372,0,1,4,0,0,1,1,28,0,0,2,1,1,0,0,1
1,15,1,4,1372,0,1,3,0,0,1,0,30,2,0,1,2,1,1,0,1
1,24,1,4,1372,1,1,3,0,0,1,2,28,2,1,2,1,1,1,0,1
1,14,2,4,1372,1,0,3,0,0,1,1,27,2,0,1,2,1,1,0,1
2,17,2,3,1372,1,0,3,0,0,2,1,28,2,1,2,2,1,0,0,1
2,23,1,4,1372,0,1,4,0,0,1,1,31,0,0,2,2,1,1,0,1
1,19,1,4,1372,1,0,3,0,0,2,0,29,2,1,2,2,1,0,0,1
2,19,2,4,1372,0,1,3,0,0,2,2,29,2,0,1,1,1,0,0,1
2,20,1,3,1372,1,1,3,0,0,2,0,31,0,0,1,1,1,1,0,1
0,19,1,3,640,3,3,4,0,2,1,2,25,1,0,1,1,1,0,0,0
0,13,2,3,640,0,2,2,0,1,1,3,28,2,0,1,1,2,1,0,0
1,24,2,2,640,4,3,2,0,1,1,2,33,2,1,1,1,2,1,0,0
1,21,0,2,640,0,2,2,0,2,1,2,32,0,0,1,1,1,0,0,0
1,18,2,1,640,3,2,4,0,1,2,2,33,1,0,1,1,2,1,0,0
1,14,1,1,640,3,3,3,0,0,1,2,26,0,0,1,1,2,0,0,0
0,19,2,1,640,4,3,4,0,0,2,3,29,2,0,1,2,2,1,0,0
0,15,2,2,640,4,2,4,0,0,1,2,24,1,1,1,2,1,1,0,0
1,21,1,1,640,2,3,1,0,1,1,3,25,1,0,1,1,1,0,0,0
1,17,0,2,640,3,2,1,0,0,2,2,33,2,1,1,1,2,1,0,0
0,18,1,1,640,4,3,4,0,0,1,3,30,0,1,1,1,2,1,0,0
0,22,2,3,640,2,2,4,0,2,1,2,31,2,1,1,1,1,0,0,0
0,17,0,2,640,1,2,2,0,2,1,3,31,1,0,1,2,1,1,0,0
0,18,2,1,640,0,2,4,0,1,1,2,26,1,0,1,1,2,1,0,0
1,15,0,2,640,4,2,1,0,0,2,3,30,2,1,1,1,2,1,0,0
0,16,1,1,640,0,2,2,0,1,2,2,27,1,0,1,1,2,1,0,0
0,14,0,2,640,3,3,2,0,2,2,3,28,2,1,1,1,2,1,0,0
1,23,2,3,640,4,3,3,0,1,1,2,33,2,1,1,2,2,0,0,0
1,14,0,3,640,0,3,3,0,2,1,2,29,1,0,1,1,2,1,0,0
0,16,2,1,640,1,2,1,0,1,2,2,29,0,0,1,2,2,1,0,0
0,10,0,3,640,3,3,3,0,0,1,2,32,0,1,1,1,2,1,0,0
0,13,2,1,640,0,3,3,0,2,2,2,28,0,1,1,1,1,1,0,0
0,24,2,1,640,2,2,3,0,2,2,2,33,0,1,1,1,2,1,0,0
1,22,1,3,640,3,3,4,0,1,1,2,24,1,1,1,1,1,1,0,0
0,16,2,2,640,1,2,3,0,0,1,3,26,1,0,1,1,2,1,0,0
0,20,2,2,640,3,2,4,0,0,2,2,31,2,1,1,1,2,0,0,0
1,22,2,1,640,1,2,4,0,2,1,3,33,2,0,1,1,1,0,0,0
1,20,2,2,640,2,3,1,0,0,1,2,31,2,0,1,1,1,0,0,0
1,20,2,2,640,4,3,4,0,2,2,3,29,1,1,1,2,2,1,0,0
1,13,1,3,640,1,3,4,0,0,1,2,31,0,1,1,2,1,0,0,0
1,20,0,2,640,2,3,2,0,2,2,2,27,0,1,1,1,1,1,0,0
0,13,2,2,640,4,2,2,0,0,2,3,27,0,0,1,1,2,1,0,0
1,15,1,1,640,1,2,4,0,2,2,3,26,0,0,1,2,1,0,0,0
1,18,2,1,640,2,3,1,0,0,1,3,30,0,0,1,2,2,1,0,0
0,15,2,3,640,3,2,4,0,2,2,3,29,1,0,1,2,2,0,0,0
1,12,1,3,640,3,2,3,0,0,1,3,26,2,0,1,1,1,1,0,0
1,11,2,1,640,1,3,2,0,2,1,2,27,0,1,1,2,2,0,0,0
0,22,2,3,640,1,3,4,0,1,1,3,28,2,1,1,2,2,0,0,0
0,16,1,1,640,4,2,2,0,1,1,2,25,1,1,1,2,2,0,0,0
1,24,0,1,640,4,2,2,0,0,2,2,33,0,0,1,1,1,1,0,0
0,22,1,1,640,4,3,2,0,1,1,2,29,2,1,1,1,1,1,0,0
0,12,1,2,640,0,3,4,0,2,2,3,32,2,1,1,1,1,0,0,0
0,13,1,2,640,3,2,1,0,2,1,2,32,2,0,1,1,1,0,0,0
1,24,2,2,640,3,3,4,0,0,1,2,24,1,0,1,2,2,0,0,0
0,17,2,1,640,1,3,2,0,2,1,3,33,1,1,1,2,1,1,0,0
0,20,1,3,640,4,3,2,0,1,1,3,24,1,1,1,1,2,1,0,0
0,20,2,3,640,2,3,2,0,0,2,2,26,2,1,1,2,1,0,0,0
1,18,2,1,640,4,2,2,0,2,2,3,28,1,1,1,1,1,1,0,0
1,17,0,2,640,2,2,3,0,2,1,3,29,0,0,1,2,2,0,0,0
1,15,1,1,640,4,2,4,0,0,2,2,29,2,0,1,2,2,1,0,0
1,11,0,2,640,1,2,3,0,1,1,2,30,1,1,1,2,2,1,0,0
0,10,0,3,640,0,3,2,0,0,1,3,27,0,0,1,2,2,0,0,0
0,22,0,2,640,1,2,2,0,0,2,3,25,2,0,1,2,2,1,0,0
1,14,1,1,640,3,2,4,0,2,1,2,33,1,0,1,1,1,1,0,0
1,18,1,3,640,3,3,4,0,0,1,3,26,1,0,1,2,1,1,0,0
0,22,1,3,640,1,2,1,0,2,1,2,24,0,1,1,1,2,1,0,0
0,19,2,1,640,2,2,2,0,0,2,3,33,0,1,1,2,2,0,0,0
1,24,0,2,640,0,3,1,0,0,1,2,31,0,1,1,2,2,0,0,0
0,14,0,3,640,0,2,2,0,0,2,3,28,2,0,1,2,1,0,0,0
1,11,2,3,640,4,3,3,0,0,2,2,32,1,0,1,2,1,1,0,0
0,15,0,1,640,4,2,4,0,1,2,2,24,2,0,1,2,2,0,0,0
0,11,2,1,640,4,2,2,0,1,1,3,25,1,1,1,1,2,1,0,0
1,16,0,2,640,3,3,2,0,2,2,3,28,2,0,1,1,2,0,0,0
1,16,2,3,640,4,3,3,0,2,2,2,25,1,1,1,2,2,1,0,0
0,15,1,3,640,3,3,1,0,2,1,2,31,1,0,1,1,1,1,0,0
1,10,1,1,640,4,2,3,0,2,2,2,24,0,0,1,1,2,1,0,0
1,13,2,1,640,4,3,1,0,1,1,3,27,2,1,1,2,2,1,0,0
1,18,1,1,640,4,3,4,0,0,2,2,29,2,0,1,2,1,1,0,0
1,13,1,3,640,0,2,1,0,2,2,3,27,1,1,1,1,1,0,0,0
0,13,0,1,640,3,2,2,0,1,1,2,30,0,0,1,1,2,0,0,0
1,19,0,1,640,3,3,1,0,0,2,3,33,0,0,1,2,1,0,0,0
1,14,2,1,640,3,2,2,0,0,1,3,24,0,0,1,2,2,1,0,0
0,21,2,3,640,2,2,4,0,2,1,3,30,2,1,1,1,1,1,0,0
1,22,0,2,640,2,2,1,0,2,2,2,32,2,0,1,1,1,0,0,0
0,15,1,3,640,1,2,1,0,2,2,2,27,0,1,1,2,2,0,0,0
1,13,1,1,640,4,2,2,0,1,2,3,29,1,0,1,1,1,0,0,0
