age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,13,341835,27,9,11,19,7,9,2,0,0,45,80,0
30,13,169841,27,9,7,27,7,9,2,0,0,25,80,0
26,15,200681,27,9,9,19,6,9,3,0,0,40,69,0
46,15,456956,27,9,9,25,6,9,3,0,0,60,80,0
26,10,276075,31,10,9,16,6,7,3,0,0,40,80,0
50,10,96657,25,13,7,25,10,7,2,0,0,40,80,0
22,13,374313,27,9,9,29,6,9,3,0,0,50,80,1
36,13,110998,28,14,13,28,10,6,2,0,0,40,60,0
30,13,53285,27,9,9,27,6,9,3,0,0,52,80,1
58,13,104613,23,12,9,19,6,9,3,0,0,50,80,1
17,9,303317,17,7,11,15,9,9,3,0,0,40,80,0
72,13,298070,24,11,12,23,10,9,2,6723,0,25,80,0
19,13,318822,27,9,11,16,7,9,2,0,0,40,80,0
29,13,375078,21,4,9,23,11,9,2,0,0,40,67,0
20,9,232799,27,9,11,15,9,7,2,0,0,25,80,0
30,13,210851,31,10,9,18,6,9,3,0,0,40,80,0
47,15,213745,31,10,7,23,10,9,2,0,0,45,80,0
51,13,204447,31,10,9,25,6,9,3,0,0,45,80,1
26,13,318934,16,6,9,21,6,9,3,0,0,40,80,0
24,13,237386,31,10,11,19,7,9,3,0,0,42,80,0
44,13,182629,28,14,7,27,7,9,3,0,0,24,61,0
43,13,144778,27,9,9,19,6,9,3,0,0,50,80,1
35,13,117166,25,13,11,19,7,9,3,0,0,50,80,0
51,13,237630,27,9,9,28,6,9,3,7298,0,50,80,1
41,13,171550,27,9,9,19,6,9,3,0,0,40,80,1
38,13,165302,31,10,7,16,10,8,2,0,0,40,80,0
39,16,42186,27,9,9,16,11,6,2,3464,0,20,80,0
54,13,284952,16,6,12,27,10,9,2,0,0,43,63,0
62,13,96099,27,9,11,18,7,9,3,0,0,40,80,0
45,13,198759,26,16,9,19,6,9,3,0,0,60,80,0
30,13,227886,27,9,11,19,9,7,2,0,0,35,64,0
32,13,391874,27,9,9,18,6,9,3,0,0,40,80,0
23,15,184370,27,9,7,23,7,9,2,0,0,40,80,0
84,11,135839,24,11,13,16,7,9,2,0,0,14,80,0
46,13,194698,25,13,11,25,9,9,3,0,0,60,80,0
67,11,342175,28,14,7,16,7,9,2,2009,0,40,80,0
29,13,67218,25,13,9,25,6,9,3,0,0,40,80,1
33,13,205152,24,11,11,19,7,9,3,0,0,55,80,1
23,13,434467,31,10,9,28,6,9,3,0,0,42,80,0
63,9,110150,27,9,9,15,6,9,3,0,0,55,80,1
55,9,123382,27,9,12,15,7,7,2,0,2001,40,80,0
42,16,404573,30,15,7,25,10,9,2,0,0,40,80,0
17,13,99462,17,7,11,23,9,5,2,0,0,20,80,0
60,13,170310,20,3,9,29,6,9,3,0,0,40,80,0
31,13,199883,18,8,7,29,9,9,3,0,0,40,80,0
28,13,70034,21,4,11,16,9,9,3,0,0,40,73,0
31,13,393357,22,5,9,21,6,7,3,0,0,48,80,0
65,9,249043,25,13,9,15,6,9,3,10605,0,40,80,1
31,13,72630,25,13,11,19,7,9,3,14084,0,50,80,1
61,13,223133,27,9,7,21,7,7,2,0,0,40,80,0
43,16,345969,30,15,9,25,6,9,3,0,0,50,80,1
40,16,195520,31,10,11,16,10,7,2,0,0,49,80,0
39,13,257942,27,9,11,19,7,9,3,0,0,40,80,0
37,11,269300,31,10,10,16,10,7,2,0,0,27,80,0
47,13,137354,31,10,9,18,6,5,3,0,0,40,80,0
45,10,232997,31,10,9,29,6,9,3,0,0,65,80,1
30,13,77266,27,9,9,18,6,9,3,0,0,60,80,0
30,15,164190,30,15,11,25,9,9,3,0,0,40,80,0
49,13,153536,31,10,7,25,7,9,3,14084,0,44,80,1
51,11,26832,27,9,9,18,6,9,3,0,0,40,80,1
31,13,188096,25,13,11,25,7,9,2,0,0,72,80,1
48,14,369522,25,13,9,19,11,9,2,0,0,25,80,1
20,13,110998,31,10,11,16,9,6,2,0,0,30,80,0
32,13,205152,27,9,9,19,6,9,3,3103,0,40,80,1
31,9,163890,31,10,11,15,10,7,2,0,0,40,80,0
19,13,358631,27,9,11,16,7,9,3,0,0,25,80,0
50,13,185354,28,14,7,19,7,9,2,0,0,35,80,0
33,13,336061,27,9,9,19,6,9,3,0,0,50,80,0
25,9,47011,25,13,11,15,9,9,3,0,0,20,80,0
49,13,149949,27,9,7,18,7,9,3,0,1876,40,80,0
30,13,59496,31,10,9,29,6,9,3,0,0,40,80,0
23,13,32950,25,13,11,27,7,9,3,0,0,40,80,0
44,13,109912,26,16,9,19,11,9,2,15024,0,32,80,1
24,13,199555,24,11,11,27,10,9,3,0,0,5,80,0
28,13,91299,24,11,11,16,7,6,2,0,0,45,80,0
56,13,99359,27,9,7,16,10,9,2,0,1617,40,80,0
38,13,242559,27,9,11,16,7,9,2,0,0,38,80,0
20,13,286391,31,10,11,16,9,9,2,2176,0,20,80,0
82,13,132870,27,9,13,19,7,9,2,0,4356,18,80,0
52,10,22428,25,13,9,26,6,9,3,0,0,60,80,1
32,13,239150,31,10,11,18,7,7,3,0,0,40,80,0
37,13,170563,24,11,12,25,10,9,2,0,0,32,80,0
36,13,173542,25,13,9,25,6,9,3,0,0,40,80,1
39,13,286026,25,13,9,16,6,9,3,0,0,40,80,1
30,13,72887,27,9,9,18,9,6,3,3411,0,40,80,0
49,11,163229,27,9,9,26,6,9,3,0,0,56,80,0
40,11,165726,24,11,7,19,10,9,2,0,0,40,80,0
42,13,70055,17,7,9,29,6,9,3,0,0,45,80,0
35,13,184655,25,13,11,25,7,9,3,0,0,40,80,0
39,13,139906,27,9,7,23,10,9,2,0,0,81,80,0
32,11,198211,24,11,10,18,7,9,3,0,0,40,80,0
22,13,146540,17,7,11,18,7,9,3,0,0,50,80,0
53,11,132304,31,10,7,16,7,9,2,0,0,40,80,0
25,13,190916,27,9,11,16,7,9,3,0,0,40,80,0
17,12,237272,16,6,11,15,9,9,3,0,0,30,80,0
44,13,755858,27,9,9,18,6,9,3,0,0,70,80,1
52,13,127315,28,14,9,25,6,9,3,0,0,40,80,1
42,16,304302,27,9,9,29,6,5,3,0,0,40,80,0
34,13,184942,17,7,9,29,6,9,3,0,0,50,80,0
27,13,267989,31,10,9,22,6,9,3,0,0,40,80,0
37,13,188377,27,9,11,22,7,7,3,0,0,40,80,0
39,16,221059,28,14,9,25,8,8,2,7688,0,38,80,1
26,13,340787,27,9,9,25,6,9,3,0,0,40,80,0
48,13,140782,28,14,9,19,11,9,2,0,1902,38,80,1
57,13,169071,27,9,7,27,10,9,2,0,0,28,80,0
36,15,151094,24,11,12,19,7,9,3,0,0,48,80,0
27,13,122922,25,13,11,27,7,9,2,0,0,40,80,0
17,13,151141,17,7,11,21,9,9,3,0,0,15,80,0
30,13,136651,20,3,9,18,6,9,3,0,0,40,67,0
37,13,177285,24,11,9,16,11,7,2,0,0,48,80,1
31,11,128016,25,13,11,27,9,9,2,0,0,40,80,0
23,13,200318,23,12,11,16,7,9,2,0,0,20,80,0
32,13,250354,16,6,11,18,8,9,3,0,0,45,80,0
58,13,191069,27,9,9,27,6,9,3,0,0,40,80,1
31,13,27856,27,9,11,23,10,9,2,0,0,8,80,0
44,13,523484,25,13,9,19,6,7,3,0,0,40,80,1
39,10,257175,25,13,7,28,10,7,2,0,625,40,80,0
59,13,174864,27,9,9,18,6,9,3,0,1485,45,80,1
42,13,196029,25,13,9,29,6,9,3,0,0,48,80,1
45,13,200471,27,9,9,16,6,9,3,0,0,35,80,0
20,13,353195,27,9,11,18,7,9,3,0,0,35,80,0
35,13,222868,27,9,9,16,6,9,3,0,0,40,80,0
50,13,221791,23,12,9,28,6,7,3,0,0,40,80,0
56,13,197114,27,9,11,21,9,9,3,0,0,28,80,0
48,13,160220,24,11,9,27,6,9,3,0,0,40,80,1
58,15,274917,28,14,13,23,7,9,2,0,0,15,80,0
32,13,348460,24,11,9,18,6,9,3,0,0,50,80,0
23,13,112683,31,10,11,27,9,9,2,0,0,12,80,0
48,13,345831,27,9,7,22,7,9,3,0,0,40,80,0
33,13,105370,27,9,7,26,7,9,3,0,0,70,80,0
48,13,345006,25,13,11,25,7,9,2,0,0,45,67,0
55,13,195329,27,9,13,23,7,9,2,2202,0,35,63,0
40,11,108765,24,11,11,19,10,5,2,0,0,40,80,0
50,13,138022,31,10,9,25,6,9,3,0,0,40,80,0
52,15,175029,16,6,9,18,6,9,3,0,0,35,80,0
19,13,189574,27,9,11,23,7,9,2,0,0,30,80,0
55,15,141409,16,6,9,27,6,9,3,7688,0,50,80,1
36,15,186035,30,15,9,27,6,9,3,0,0,30,80,1
39,13,165235,25,13,12,25,10,6,2,0,0,40,71,1
22,13,105043,31,10,11,16,10,9,2,0,0,40,80,0
44,13,230684,25,13,9,19,6,9,3,7688,0,50,80,1
34,13,345705,27,9,7,18,7,9,3,0,1408,38,80,0
33,13,248584,31,10,9,23,6,9,3,0,0,50,80,0
55,13,436861,28,14,7,25,7,9,2,14084,0,40,80,1
35,13,200153,28,14,9,19,6,9,3,0,0,45,80,1
50,13,398625,17,7,13,22,7,9,2,0,0,40,80,0
43,13,114043,31,10,7,16,10,7,2,0,0,40,80,0
29,13,169544,24,11,11,28,7,9,3,0,0,40,80,0
56,13,343849,31,10,9,29,6,7,3,0,0,40,80,0
33,13,162572,25,13,9,25,6,9,3,99999,0,40,80,1
24,13,291578,27,9,9,27,6,9,3,0,0,50,80,0
46,13,136162,24,11,7,27,10,9,2,0,0,40,80,0
60,14,376133,27,9,9,16,11,9,2,15024,0,15,80,1
48,14,302612,28,14,9,23,6,9,3,0,0,40,80,0
65,11,240166,17,7,9,29,6,9,3,0,0,35,80,0
29,13,193152,27,9,11,21,7,9,3,0,1408,40,80,0
42,13,248094,27,9,9,29,6,9,3,0,1740,43,80,0
44,13,119281,30,15,9,25,6,9,3,0,0,50,80,1
73,15,300404,31,10,9,27,6,9,3,0,0,6,80,1
21,13,82847,31,10,11,28,7,9,2,0,0,50,80,0
32,14,161153,27,9,9,20,6,9,3,0,1902,55,80,1
43,10,287008,28,14,9,26,6,9,3,0,0,35,80,1
21,13,654141,27,9,11,18,7,7,3,0,0,32,80,0
30,13,252646,31,10,12,29,7,9,3,0,0,20,80,0
54,13,171924,25,13,9,28,6,9,3,0,0,48,80,0
19,13,219742,31,10,11,23,9,9,2,0,0,15,80,0
55,16,153788,31,10,9,16,11,9,2,0,0,37,80,0
20,13,60639,31,10,11,27,9,9,2,0,0,28,80,0
53,13,96062,25,13,9,19,6,9,3,0,0,40,53,0
51,13,165614,28,14,11,25,7,9,3,0,0,55,80,1
33,13,159888,27,9,9,29,6,9,3,0,0,40,80,0
62,13,110586,31,10,13,24,10,9,2,0,0,40,80,0
24,15,143062,27,9,11,23,9,9,3,0,0,30,80,0
17,14,413557,22,5,11,27,9,9,2,0,0,40,80,0
26,13,137658,31,10,11,16,7,9,2,0,0,45,80,0
36,13,398931,27,9,7,18,7,9,3,0,0,40,80,0
32,13,311764,16,6,9,19,11,9,2,0,0,35,80,0
58,13,98725,26,16,9,25,6,9,3,0,0,50,80,1
38,13,140854,25,13,9,28,6,9,3,0,0,40,80,1
72,13,97304,27,9,10,22,10,9,3,2346,0,40,41,0
26,10,352768,27,9,7,16,9,9,2,0,0,40,80,0
45,9,27184,27,9,13,15,10,9,2,0,0,38,80,0
72,9,237229,24,11,13,15,7,9,2,0,0,30,80,0
60,13,142494,31,10,9,19,6,9,3,15024,0,40,80,1
27,13,210313,27,9,9,27,6,9,3,0,0,50,54,0
38,13,194538,24,11,9,22,6,9,3,0,0,48,80,1
37,14,26698,31,10,9,27,6,9,3,0,1485,44,80,1
28,13,211032,31,10,11,16,9,9,3,0,0,40,80,0
38,14,107909,25,13,9,27,6,9,3,0,0,40,80,1
29,13,136077,27,9,9,27,6,9,3,0,0,60,80,1
19,13,184737,27,9,11,23,9,9,2,0,1721,40,80,0
28,13,214689,25,13,11,21,8,9,3,0,0,25,80,0
70,9,147558,25,13,7,15,7,9,2,0,0,7,80,0
40,15,93793,27,9,9,18,6,9,3,0,0,50,80,1
26,13,247025,24,11,7,18,9,9,3,0,0,40,80,0
43,13,284403,23,12,9,27,6,7,3,0,0,60,80,0
29,13,221977,31,10,9,16,11,9,2,0,0,40,80,1
25,10,339956,31,10,9,26,6,7,3,0,0,40,80,0
29,13,161097,27,9,9,22,6,7,3,0,0,40,80,1
60,13,223696,19,2,7,18,7,8,3,0,0,38,47,0
31,13,234500,25,13,9,16,11,9,2,0,0,40,80,0
51,11,97005,21,4,9,29,6,9,3,0,0,40,80,0
18,13,242615,31,10,11,16,9,9,2,0,0,15,80,0
36,13,174938,25,13,7,28,10,9,3,0,0,20,80,0
35,13,160120,25,13,9,16,6,6,3,0,0,40,71,1
48,13,193775,25,13,7,16,9,9,3,0,0,38,80,1
78,15,59583,21,4,9,20,6,9,3,0,0,25,80,0
72,13,157913,25,13,9,26,6,9,3,0,0,17,80,0
24,13,308205,31,10,11,19,9,9,3,0,0,40,80,0
58,9,158506,17,7,9,15,6,9,3,0,0,16,80,0
36,13,201769,17,7,11,26,7,7,3,13550,0,40,80,1
48,13,330470,31,10,9,21,6,9,3,0,0,30,80,0
28,13,184078,27,9,7,16,7,9,2,0,0,40,80,0
26,13,123384,28,14,11,23,9,9,2,0,0,40,80,0
29,13,330132,25,13,11,27,7,9,2,0,0,60,80,0
47,13,274720,20,3,9,23,6,7,3,0,0,40,64,0
50,13,129673,25,13,7,19,7,9,2,0,0,50,80,1
35,10,205584,20,3,11,18,7,9,3,0,0,40,67,0
17,13,327127,17,7,11,29,9,9,3,0,0,20,80,0
41,13,225892,31,10,9,18,6,9,3,0,0,48,80,1
37,13,224886,27,9,9,29,6,9,3,0,0,42,80,0
35,11,27763,27,9,9,23,6,5,3,0,0,40,80,0
56,13,73684,21,4,9,18,6,9,3,0,0,40,73,0
23,13,107452,31,10,9,29,6,9,3,0,0,40,80,0
33,13,23871,23,12,7,25,10,9,2,0,0,32,80,0
79,14,309272,27,9,9,19,6,9,3,0,0,40,80,1
28,13,469864,25,13,11,25,7,7,3,0,0,40,80,0
55,13,286230,17,7,7,27,9,9,2,0,0,20,80,0
59,16,186308,28,14,9,25,6,9,3,0,0,50,80,0
22,13,113062,25,13,11,25,9,9,2,0,0,40,80,0
19,13,86150,17,7,11,27,9,6,2,0,0,19,71,0
41,13,262038,20,3,10,20,7,9,3,0,0,35,67,0
32,13,279231,24,11,9,16,6,9,3,0,0,40,63,0
67,9,188903,21,4,9,15,6,9,3,2414,0,40,80,0
45,13,183786,27,9,7,23,10,9,2,0,0,35,80,0
61,13,339358,20,3,9,20,8,9,2,0,0,45,67,0
34,13,287737,25,13,11,27,7,9,2,0,0,40,80,0
43,15,99203,24,11,9,18,6,9,3,0,0,40,80,0
38,13,297449,25,13,9,16,6,9,3,7298,0,50,80,1
35,13,113481,26,16,9,25,6,9,3,0,0,60,80,0
65,13,204042,27,9,7,26,7,9,3,0,0,20,80,0
24,13,43387,25,13,9,19,6,9,3,0,0,55,50,1
37,13,99233,27,9,9,16,6,9,3,0,0,40,80,0
34,15,313729,31,10,9,20,6,9,3,0,0,50,80,0
42,13,99679,27,9,9,29,6,9,3,0,0,60,80,1
18,13,169745,21,4,11,23,9,9,2,0,0,40,80,0
43,10,19914,31,10,13,19,10,5,2,0,0,15,80,0
31,13,113543,31,10,9,23,6,9,3,0,0,40,80,1
19,13,224241,31,10,11,27,9,9,2,0,0,20,80,0
40,14,137367,31,10,9,19,6,6,3,0,0,50,44,0
32,13,263908,25,13,9,25,6,9,3,0,0,40,80,0
47,13,280798,31,10,9,19,6,9,3,0,0,40,80,1
32,11,203849,31,10,9,29,6,9,3,0,0,40,80,0
46,14,62546,26,16,12,25,7,9,3,0,0,35,80,0
40,13,197344,25,13,9,19,6,9,3,0,0,65,80,1
36,13,93225,25,13,11,18,7,9,3,0,0,35,80,0
33,13,187560,24,11,9,27,6,9,3,0,0,36,80,0
23,16,61743,20,3,11,29,7,9,3,0,0,35,80,0
21,13,186648,16,6,12,22,9,9,3,0,0,40,80,0
40,13,173321,27,9,9,23,11,7,2,0,0,32,80,0
53,16,246820,26,16,9,25,6,9,3,0,0,50,80,1
20,9,424034,31,10,11,15,9,9,3,0,0,15,80,0
53,15,291755,31,10,9,29,6,9,3,0,0,72,80,0
58,13,104945,22,5,9,21,6,7,3,0,0,60,80,0
51,13,85423,27,9,9,27,6,9,3,0,0,55,80,1
31,13,214235,27,9,9,23,6,9,3,0,0,65,80,0
35,15,278632,27,9,9,18,6,9,3,0,0,40,80,0
23,9,27415,17,7,11,15,9,5,3,0,0,40,80,0
31,11,143392,31,10,7,16,7,9,2,0,0,35,80,0
21,13,277408,31,10,11,23,10,9,2,0,0,35,80,0
39,15,336793,28,14,9,18,6,9,3,0,0,55,80,1
36,13,184112,30,15,9,25,11,9,2,15024,0,45,80,1
51,13,74660,16,6,9,18,6,9,3,0,0,40,80,1
18,13,395026,17,7,11,23,9,9,3,0,0,12,80,0
32,13,171215,31,10,7,16,7,9,3,0,0,48,80,0
56,13,121362,25,13,7,23,7,9,2,0,0,32,80,0
35,13,409200,23,12,11,26,7,9,3,0,0,40,80,0
63,13,268965,18,8,13,27,10,9,2,0,0,40,80,0
61,13,136262,27,9,9,19,6,9,3,0,0,50,80,1
23,13,141323,31,10,11,23,9,9,3,0,0,40,80,0
52,11,108083,28,14,9,25,6,9,3,0,0,50,80,1
19,13,82210,27,9,11,27,7,9,3,0,0,50,80,0
33,16,400943,28,14,9,25,6,9,3,0,0,50,80,1
35,13,308489,25,13,9,27,6,7,3,0,0,50,80,0
35,13,187053,27,9,7,29,7,9,2,0,0,60,80,1
38,13,75826,30,15,9,25,11,9,2,0,0,40,80,0
23,13,413345,25,13,11,16,7,9,2,0,0,60,80,0
22,13,356567,24,11,7,28,7,9,3,0,0,60,80,0
20,13,223811,27,9,11,21,7,9,3,0,0,40,80,0
19,13,159313,27,9,11,21,7,9,3,0,0,40,80,0
47,13,250170,27,9,9,22,6,7,3,0,0,40,80,1
59,13,135617,17,7,9,18,6,9,3,0,0,40,80,0
38,13,187346,27,9,11,27,9,9,2,0,0,40,80,0
36,13,108103,27,9,9,23,6,9,3,0,0,50,80,0
27,13,255476,20,3,11,23,8,9,3,0,0,40,67,0
24,13,68577,24,11,9,29,6,9,3,0,0,40,80,0
35,13,155961,27,9,11,23,9,7,2,0,0,35,64,0
22,16,264102,31,10,11,23,8,7,3,0,0,39,55,0
37,13,167777,27,9,9,29,6,9,3,0,0,52,80,0
36,13,225399,27,9,9,18,6,9,3,7298,0,40,80,1
28,13,199998,27,9,12,23,7,9,2,0,0,25,80,0
55,13,199856,27,9,9,27,11,9,2,0,0,50,80,0
29,9,189765,20,3,9,15,11,9,2,0,0,40,80,0
32,13,193042,25,13,9,27,6,9,3,0,0,44,80,0
66,9,222810,31,10,7,15,8,9,2,0,0,35,80,0
47,11,162595,31,10,10,18,8,9,3,0,0,45,80,0
23,13,208826,25,13,11,23,7,9,2,0,0,40,80,0
50,11,120190,28,14,7,25,7,9,2,0,0,45,80,0
40,15,27242,27,9,9,20,6,9,3,0,0,84,80,0
51,13,348099,27,9,11,22,7,9,2,0,1590,40,80,0
34,13,185041,27,9,11,25,7,9,2,0,1669,45,80,0
28,13,309196,25,13,11,26,7,9,2,0,0,40,80,0
52,16,254285,26,16,9,25,6,9,3,0,1887,70,52,1
39,14,336226,27,9,9,19,6,9,3,3103,0,60,80,1
43,13,240698,25,13,9,16,6,9,3,0,0,40,80,1
36,13,411797,25,13,11,25,9,9,2,0,0,35,80,1
25,13,178843,25,13,11,25,9,9,2,0,0,15,80,0
42,13,136177,31,10,7,16,10,9,2,0,0,38,80,0
35,13,243409,31,10,9,29,6,9,3,0,0,40,52,0
43,13,258049,28,14,9,19,6,9,3,7688,0,53,80,1
34,13,164748,27,9,9,18,6,9,3,0,0,40,80,0
50,16,24185,25,13,9,19,6,9,3,0,0,38,80,1
30,13,167476,31,10,9,29,6,9,3,0,0,60,80,0
44,13,106900,28,14,9,25,6,9,3,0,0,44,80,1
52,13,53497,24,11,9,18,6,9,3,0,0,40,80,0
35,13,335704,23,12,9,27,6,9,3,0,0,60,80,0
36,13,211022,24,11,7,25,7,9,3,0,0,40,80,1
30,13,163003,25,13,11,19,9,6,2,0,0,52,77,0
36,14,77146,25,13,9,27,6,9,3,15024,0,45,80,1
39,13,67433,25,13,11,19,7,9,2,0,0,40,80,0
25,13,458549,19,2,9,20,6,9,3,0,0,96,67,0
26,13,190469,25,13,11,28,7,9,3,0,0,40,80,0
20,13,195411,27,9,11,27,9,7,2,0,0,20,80,0
20,13,216889,31,10,11,26,9,9,3,0,0,40,80,0
70,9,336007,20,3,9,15,6,9,3,0,0,20,80,0
26,13,167350,27,9,11,29,9,9,3,0,0,50,80,0
24,13,241857,31,10,11,16,7,7,2,0,0,35,80,0
48,13,125892,25,13,9,28,6,9,3,0,0,40,80,1
62,13,272209,27,9,7,24,10,7,2,0,0,99,80,0
48,13,175221,27,9,9,22,6,9,3,0,0,40,80,0
52,13,180195,25,13,9,27,6,9,3,0,0,40,80,1
25,13,38090,25,13,11,27,7,9,3,0,0,44,80,0
58,13,310085,20,3,9,22,6,9,3,0,0,40,80,0
40,10,118686,25,13,11,25,7,9,2,0,0,45,80,0
29,9,112963,31,10,9,15,11,9,2,0,0,40,80,0
45,14,120131,21,4,9,19,6,9,3,0,0,52,41,0
19,13,43937,31,10,11,23,8,9,2,0,0,20,80,0
37,13,210438,17,7,11,21,7,7,3,0,0,40,80,0
23,13,176724,17,7,9,22,6,9,3,0,0,40,74,0
31,15,113364,27,9,7,18,7,9,3,0,0,60,80,0
64,15,73986,21,4,9,18,6,9,3,0,0,20,80,0
28,11,197932,31,10,11,16,9,9,2,0,0,16,80,0
32,13,193285,27,9,11,18,9,9,3,0,0,40,80,0
49,11,223342,31,10,7,16,7,9,2,0,0,44,80,0
35,13,49749,31,10,7,16,7,9,2,0,0,40,80,1
19,9,211553,31,10,11,15,9,9,2,0,0,35,80,0
45,13,201865,26,16,9,19,6,9,3,0,0,45,80,1
39,13,322143,18,8,9,29,6,9,3,15024,0,70,80,1
55,13,158702,31,10,11,16,7,7,2,0,2339,45,41,0
46,15,275625,25,13,7,23,10,6,2,0,0,60,76,1
19,13,206599,31,10,11,16,9,9,2,0,0,16,80,0
29,13,89813,27,9,9,22,11,9,2,0,0,40,75,0
25,16,156848,27,9,9,26,9,9,3,0,0,35,80,0
37,13,162494,25,13,11,16,7,9,2,0,0,40,80,0
30,13,205407,27,9,11,16,10,9,3,0,0,40,80,0
28,13,375313,27,9,9,22,6,6,3,0,0,40,71,0
36,10,930948,31,10,12,16,10,7,2,6497,0,56,80,0
32,13,127895,31,10,11,19,10,7,2,0,0,35,80,0
34,13,248754,17,7,11,22,7,9,3,0,0,40,80,0
34,13,188096,27,9,11,16,7,9,2,0,0,36,80,0
20,13,216811,31,10,11,27,9,9,2,0,0,40,80,0
27,14,113870,28,14,11,29,9,9,3,0,0,40,80,0
36,10,343052,27,9,9,16,11,9,2,0,0,40,80,0
35,13,280966,31,10,9,27,6,9,3,0,0,40,80,0
37,13,42044,27,9,7,19,7,9,3,0,0,35,80,0
32,13,309513,27,9,9,18,6,9,3,0,0,50,80,0
32,13,163604,28,14,11,25,7,9,2,0,0,20,80,0
52,13,224198,27,9,7,27,7,9,2,0,0,48,80,0
50,13,338283,31,10,9,18,6,9,3,0,0,40,80,1
23,13,242375,27,9,11,23,7,9,2,0,0,30,80,0
25,13,81286,27,9,9,18,6,9,3,0,0,45,80,0
21,13,243368,29,1,11,20,7,9,3,0,0,50,67,0
31,13,217803,27,9,7,27,7,9,2,0,0,32,80,0
31,15,323020,31,10,9,23,11,9,2,0,0,30,80,0
41,13,34278,24,11,12,23,7,9,3,0,0,40,80,0
47,13,184579,31,10,9,28,6,9,3,0,0,60,80,0
20,9,210781,31,10,11,15,9,9,2,0,0,10,80,0
20,13,142673,31,10,11,16,7,9,2,0,0,45,80,0
29,13,131714,16,6,7,22,7,7,2,0,0,25,80,0
51,11,74784,31,10,13,16,7,9,2,0,0,40,80,0
30,11,181372,25,13,9,25,11,9,2,0,0,33,80,1
23,9,62507,31,10,11,15,7,9,2,0,0,12,80,0
48,13,155664,25,13,9,16,6,9,3,0,0,35,80,1
39,13,174924,27,9,12,19,7,9,3,14344,0,40,80,1
62,13,113440,25,13,9,27,6,9,3,0,0,35,80,0
22,13,147227,25,13,11,23,7,9,3,0,0,30,80,0
46,10,207022,25,13,9,19,6,9,3,7688,0,40,80,1
51,11,123011,28,14,9,25,6,9,3,0,1977,35,80,1
20,13,184678,27,9,11,27,7,9,2,0,0,32,80,0
40,14,182437,23,12,9,27,6,9,3,15024,0,50,80,1
31,13,98639,25,13,11,28,7,9,3,0,0,40,80,0
30,13,174201,31,10,11,18,9,9,3,0,0,40,80,0
52,13,123780,27,9,9,16,11,9,2,0,0,38,80,0
20,13,374116,27,9,11,25,8,9,2,0,0,40,80,0
37,11,212005,24,11,9,19,6,9,3,0,0,40,80,1
65,13,123965,25,13,13,23,7,9,2,0,0,40,80,0
40,13,242619,25,13,11,25,7,9,3,4650,0,40,80,0
60,11,138502,25,13,9,26,6,9,3,7298,0,48,80,1
27,13,113635,27,9,11,18,7,9,3,0,0,35,62,0
62,13,664366,25,13,9,27,6,9,3,0,0,60,80,1
53,13,218311,27,9,7,27,7,9,2,0,0,35,80,0
38,13,278557,25,13,9,27,6,9,3,0,0,50,80,1
49,13,314773,24,11,9,25,6,9,3,0,0,40,80,0
21,13,194861,27,9,11,22,9,9,3,0,0,40,80,0
18,13,400616,31,10,11,16,9,9,3,0,0,40,80,0
25,13,208117,25,13,11,25,8,9,3,0,0,40,80,0
36,13,184498,17,7,9,18,6,9,3,0,0,40,80,0
52,13,117674,27,9,9,19,6,9,3,0,0,55,80,1
19,13,162621,31,10,11,28,9,9,3,0,0,14,80,0
23,13,368739,25,13,11,16,7,9,2,0,0,40,80,0
63,15,196994,25,13,9,27,6,9,3,0,0,15,80,0
63,15,420629,24,11,9,23,6,9,3,0,0,45,80,0
62,14,245491,25,13,7,27,7,9,3,99999,0,40,80,1
51,15,276456,23,12,9,27,6,9,3,3103,0,30,80,1
76,11,169133,31,10,13,16,7,9,2,0,0,30,80,0
50,13,99307,27,9,9,18,6,9,3,5013,0,45,80,0
45,14,120131,27,9,9,18,6,9,3,0,0,50,80,1
44,14,456236,31,10,7,27,9,9,3,0,0,45,80,1
51,13,107123,21,4,9,29,6,7,3,0,0,40,80,0
42,11,125461,25,13,11,19,9,9,3,4650,0,35,80,0
43,11,36924,28,14,9,25,6,9,3,0,0,40,80,1
53,13,167065,17,7,9,22,6,9,3,0,0,40,80,0
29,13,53642,24,11,9,16,6,9,3,0,0,40,80,0
41,13,154668,31,10,9,25,6,9,3,0,0,40,80,0
44,10,102238,27,9,7,18,10,9,3,0,0,40,80,0
35,13,54595,16,6,13,23,7,7,2,0,1980,40,80,0
27,13,152951,27,9,9,18,6,9,3,0,0,40,80,0
35,13,257042,31,10,9,25,6,9,3,0,0,50,80,0
60,13,74243,24,11,13,18,7,9,2,0,0,30,80,0
49,13,149049,31,10,7,19,7,9,3,14344,0,45,80,1
33,13,117186,25,13,9,19,6,9,3,0,0,45,80,0
35,13,178322,25,13,9,27,6,9,3,0,0,40,80,1
31,16,286911,31,10,9,16,6,9,3,0,0,38,80,0
54,13,203635,27,9,9,16,6,9,3,7298,0,60,80,1
57,15,177271,26,16,9,25,6,9,3,0,0,35,80,0
30,13,149427,22,5,11,18,9,9,3,0,0,45,80,0
45,13,101656,16,6,11,22,7,6,3,0,0,40,81,0
